PX1,YYYYMM
0.0,198503
0.0,198503
0.0,198503
3.0,198503
3.0,198503
0.0,198503
5.0,198503
2.0,198503
10.0,198503
7.0,198503
9.0,198503
4.0,198503
5.0,198503
0.0,198503
50.0,198503
1.0,198503
0.0,198503
3.0,198503
0.0,198503
1.0,198503
4.0,198503
1.0,198503
0.0,198503
4.0,198503
4.0,198503
2.0,198503
10.0,198503
10.0,198503
2.0,198503
-3.0,198503
0.0,198503
0.0,198503
3.0,198503
1.0,198503
3.0,198503
10.0,198503
3.0,198503
0.0,198503
1.0,198503
0.0,198503
10.0,198503
4.0,198503
5.0,198503
5.0,198503
0.0,198503
4.0,198503
0.0,198503
3.0,198503
2.0,198503
15.0,198503
0.0,198503
4.0,198503
2.0,198503
0.0,198503
1.0,198503
20.0,198503
3.0,198503
0.0,198503
3.0,198503
7.0,198503
4.0,198503
6.0,198503
4.0,198503
3.0,198503
1.0,198503
5.0,198503
5.0,198503
3.0,198503
5.0,198503
-4.0,198503
1.0,198503
3.0,198503
3.0,198503
0.0,198503
3.0,198503
5.0,198503
5.0,198503
0.0,198503
0.0,198503
0.0,198503
-3.0,198503
3.0,198503
1.0,198503
1.0,198503
5.0,198503
4.0,198503
1.0,198503
0.0,198503
0.0,198503
3.0,198503
2.0,198503
5.0,198503
0.0,198503
1.0,198503
0.0,198503
4.0,198503
2.0,198503
5.0,198503
-5.0,198503
4.0,198503
4.0,198503
3.0,198503
1.0,198503
6.0,198503
7.0,198503
10.0,198503
0.0,198503
-1.0,198503
5.0,198503
0.0,198503
3.0,198503
1.0,198503
2.0,198503
3.0,198503
0.0,198503
0.0,198503
2.0,198503
4.0,198503
4.0,198503
3.0,198503
5.0,198503
2.0,198503
2.0,198503
4.0,198503
0.0,198503
0.0,198503
0.0,198503
5.0,198503
5.0,198503
2.0,198503
3.0,198503
0.0,198503
5.0,198503
3.0,198503
3.0,198503
5.0,198503
13.0,198503
10.0,198503
3.0,198503
3.0,198503
5.0,198503
0.0,198503
5.0,198503
10.0,198503
0.0,198503
1.0,198503
4.0,198503
30.0,198503
0.0,198503
10.0,198503
0.0,198503
2.0,198503
5.0,198503
2.0,198503
1.0,198503
0.0,198503
3.0,198503
3.0,198503
0.0,198503
2.0,198503
0.0,198503
5.0,198503
10.0,198503
5.0,198503
3.0,198503
1.0,198503
0.0,198503
0.0,198503
1.0,198503
0.0,198503
1.0,198503
5.0,198504
1.0,198504
1.0,198504
6.0,198504
10.0,198504
5.0,198504
-2.0,198504
-5.0,198504
10.0,198504
15.0,198504
-1.0,198504
4.0,198504
4.0,198504
0.0,198504
3.0,198504
3.0,198504
0.0,198504
3.0,198504
5.0,198504
1.0,198504
7.0,198504
0.0,198504
5.0,198504
10.0,198504
2.0,198504
10.0,198504
1.0,198504
2.0,198504
5.0,198504
1.0,198504
15.0,198504
3.0,198504
10.0,198504
3.0,198504
10.0,198504
6.0,198504
5.0,198504
7.0,198504
10.0,198504
3.0,198504
20.0,198504
5.0,198504
4.0,198504
1.0,198504
10.0,198504
2.0,198504
15.0,198504
9.0,198504
5.0,198504
7.0,198504
10.0,198504
10.0,198504
5.0,198504
2.0,198504
1.0,198504
3.0,198504
30.0,198504
0.0,198504
5.0,198504
13.0,198504
3.0,198504
2.0,198504
3.0,198504
3.0,198504
13.0,198504
5.0,198504
2.0,198504
0.0,198504
-1.0,198504
6.0,198504
0.0,198504
5.0,198504
3.0,198504
0.0,198504
10.0,198504
5.0,198504
3.0,198504
1.0,198504
0.0,198504
0.0,198504
5.0,198504
1.0,198504
10.0,198504
0.0,198504
5.0,198504
7.0,198504
10.0,198504
3.0,198504
7.0,198504
7.0,198504
0.0,198504
0.0,198504
10.0,198504
3.0,198504
7.0,198504
15.0,198504
5.0,198504
3.0,198504
0.0,198504
6.0,198504
0.0,198504
5.0,198504
6.0,198504
0.0,198504
20.0,198504
-1.0,198504
7.0,198504
3.0,198504
7.0,198504
1.0,198504
0.0,198504
10.0,198504
0.0,198504
4.0,198504
20.0,198504
13.0,198504
10.0,198504
2.0,198504
20.0,198504
3.0,198504
0.0,198504
9.0,198504
3.0,198504
5.0,198504
1.0,198504
2.0,198504
5.0,198504
15.0,198504
10.0,198504
0.0,198504
2.0,198504
10.0,198504
-1.0,198504
1.0,198504
4.0,198504
0.0,198504
3.0,198504
13.0,198504
1.0,198504
10.0,198504
6.0,198504
9.0,198504
30.0,198504
10.0,198504
5.0,198504
5.0,198504
3.0,198504
3.0,198504
0.0,198504
0.0,198504
10.0,198504
1.0,198504
6.0,198504
7.0,198504
3.0,198504
2.0,198504
1.0,198504
5.0,198504
3.0,198504
-1.0,198504
4.0,198504
6.0,198504
7.0,198504
3.0,198504
1.0,198504
9.0,198504
5.0,198504
1.0,198504
3.0,198504
0.0,198504
5.0,198504
7.0,198504
1.0,198504
7.0,198504
1.0,198504
0.0,198504
1.0,198504
7.0,198504
5.0,198504
3.0,198504
5.0,198504
5.0,198504
0.0,198504
5.0,198504
5.0,198504
2.0,198504
0.0,198504
30.0,198504
3.0,198504
5.0,198504
5.0,198504
0.0,198504
5.0,198504
30.0,198504
3.0,198504
3.0,198504
3.0,198504
1.0,198504
1.0,198504
0.0,198504
5.0,198504
15.0,198504
3.0,198504
15.0,198504
1.0,198504
10.0,198504
3.0,198504
5.0,198504
5.0,198504
2.0,198504
10.0,198504
4.0,198504
4.0,198504
0.0,198504
10.0,198504
3.0,198504
5.0,198504
25.0,198504
0.0,198504
10.0,198504
2.0,198504
3.0,198504
8.0,198504
2.0,198504
0.0,198504
10.0,198504
3.0,198504
7.0,198504
4.0,198504
3.0,198504
0.0,198504
2.0,198504
0.0,198504
1.0,198504
2.0,198504
5.0,198504
10.0,198504
3.0,198504
20.0,198504
1.0,198504
0.0,198504
0.0,198504
0.0,198504
0.0,198504
4.0,198504
0.0,198504
3.0,198504
2.0,198504
3.0,198504
10.0,198504
3.0,198504
6.0,198504
5.0,198504
2.0,198504
4.0,198504
3.0,198504
20.0,198504
7.0,198504
10.0,198504
9.0,198504
10.0,198504
2.0,198504
0.0,198504
0.0,198504
20.0,198504
2.0,198504
4.0,198504
4.0,198504
5.0,198504
1.0,198504
0.0,198504
3.0,198504
-9.0,198504
5.0,198504
5.0,198504
5.0,198504
3.0,198504
2.0,198504
0.0,198504
10.0,198504
3.0,198504
3.0,198504
10.0,198504
0.0,198504
1.0,198504
5.0,198504
4.0,198504
5.0,198504
0.0,198504
1.0,198504
10.0,198504
10.0,198504
25.0,198504
3.0,198504
15.0,198504
10.0,198504
5.0,198504
0.0,198504
9.0,198504
0.0,198504
0.0,198504
2.0,198504
0.0,198504
12.0,198504
10.0,198504
5.0,198504
3.0,198504
0.0,198504
5.0,198504
10.0,198504
5.0,198504
0.0,198504
5.0,198504
0.0,198504
3.0,198504
1.0,198504
5.0,198504
2.0,198504
2.0,198504
3.0,198504
20.0,198504
1.0,198504
15.0,198504
0.0,198504
5.0,198504
0.0,198504
6.0,198504
0.0,198504
10.0,198504
13.0,198504
2.0,198504
3.0,198504
3.0,198504
15.0,198504
0.0,198504
1.0,198504
3.0,198504
7.0,198504
0.0,198504
0.0,198504
15.0,198504
13.0,198504
4.0,198504
3.0,198504
9.0,198504
5.0,198504
5.0,198504
0.0,198504
7.0,198504
10.0,198504
7.0,198504
20.0,198504
3.0,198504
5.0,198504
25.0,198504
-4.0,198504
7.0,198504
5.0,198504
4.0,198504
5.0,198504
3.0,198504
0.0,198504
5.0,198504
0.0,198504
10.0,198504
3.0,198504
0.0,198504
3.0,198504
1.0,198504
4.0,198504
4.0,198504
7.0,198504
2.0,198504
13.0,198504
4.0,198504
0.0,198504
3.0,198504
10.0,198504
10.0,198504
10.0,198504
2.0,198504
6.0,198504
10.0,198504
2.0,198504
5.0,198504
0.0,198504
10.0,198504
0.0,198504
0.0,198504
3.0,198504
0.0,198504
0.0,198504
7.0,198504
3.0,198504
7.0,198504
6.0,198504
0.0,198504
5.0,198504
1.0,198504
5.0,198504
12.0,198504
3.0,198504
5.0,198504
0.0,198504
2.0,198504
0.0,198504
1.0,198504
5.0,198504
3.0,198504
4.0,198504
3.0,198504
3.0,198504
0.0,198504
5.0,198504
30.0,198504
10.0,198504
0.0,198504
0.0,198504
5.0,198504
7.0,198504
1.0,198504
3.0,198504
4.0,198504
-2.0,198504
3.0,198504
1.0,198504
0.0,198504
5.0,198504
0.0,198504
3.0,198504
10.0,198504
0.0,198504
2.0,198504
3.0,198504
2.0,198504
4.0,198504
3.0,198504
5.0,198504
4.0,198504
4.0,198504
15.0,198504
7.0,198504
0.0,198504
5.0,198504
0.0,198504
50.0,198504
5.0,198504
6.0,198504
1.0,198504
0.0,198504
0.0,198504
5.0,198504
10.0,198504
3.0,198504
5.0,198504
-3.0,198504
0.0,198504
5.0,198504
3.0,198504
3.0,198504
-2.0,198504
3.0,198504
10.0,198504
10.0,198504
4.0,198504
11.0,198504
5.0,198504
3.0,198504
1.0,198504
0.0,198504
5.0,198504
5.0,198504
3.0,198504
2.0,198504
5.0,198504
5.0,198504
5.0,198504
6.0,198504
10.0,198504
6.0,198504
7.0,198504
0.0,198504
7.0,198504
3.0,198504
10.0,198504
5.0,198504
0.0,198504
3.0,198504
0.0,198504
0.0,198504
-5.0,198504
2.0,198504
0.0,198504
0.0,198504
10.0,198504
1.0,198504
5.0,198504
5.0,198504
27.0,198504
5.0,198504
50.0,198504
10.0,198504
2.0,198504
5.0,198504
0.0,198504
5.0,198504
12.0,198504
3.0,198504
2.0,198504
5.0,198504
3.0,198504
6.0,198504
3.0,198504
3.0,198504
3.0,198504
3.0,198504
5.0,198504
3.0,198504
5.0,198504
0.0,198504
1.0,198504
2.0,198504
10.0,198504
1.0,198504
10.0,198504
3.0,198504
0.0,198504
3.0,198504
20.0,198504
0.0,198504
5.0,198504
0.0,198504
0.0,198504
3.0,198504
5.0,198504
6.0,198504
0.0,198504
4.0,198504
0.0,198504
1.0,198504
1.0,198504
3.0,198504
3.0,198504
3.0,198504
5.0,198504
3.0,198504
10.0,198504
3.0,198504
0.0,198504
2.0,198504
3.0,198504
5.0,198504
4.0,198504
0.0,198504
15.0,198504
2.0,198504
5.0,198504
5.0,198504
5.0,198504
7.0,198504
5.0,198504
0.0,198504
5.0,198504
6.0,198504
2.0,198504
50.0,198504
5.0,198504
5.0,198504
7.0,198504
3.0,198504
1.0,198504
3.0,198504
0.0,198504
7.0,198504
3.0,198504
5.0,198504
-2.0,198504
3.0,198504
5.0,198504
0.0,198504
1.0,198504
0.0,198504
15.0,198504
10.0,198504
0.0,198504
15.0,198504
5.0,198504
2.0,198504
0.0,198504
50.0,198504
0.0,198504
0.0,198504
2.0,198504
0.0,198504
5.0,198504
3.0,198504
3.0,198504
5.0,198504
8.0,198504
10.0,198504
6.0,198504
1.0,198504
5.0,198504
1.0,198504
5.0,198504
0.0,198504
5.0,198504
3.0,198504
6.0,198504
5.0,198504
1.0,198504
0.0,198504
5.0,198504
10.0,198504
10.0,198504
7.0,198504
3.0,198504
1.0,198504
2.0,198504
0.0,198504
0.0,198504
0.0,198504
2.0,198504
1.0,198504
3.0,198504
0.0,198504
10.0,198504
5.0,198504
3.0,198504
3.0,198504
3.0,198504
0.0,198504
0.0,198504
3.0,198504
3.0,198504
0.0,198504
2.0,198504
0.0,198504
0.0,198504
7.0,198504
5.0,198504
0.0,198504
3.0,198504
1.0,198504
7.0,198504
3.0,198505
0.0,198505
7.0,198505
3.0,198505
0.0,198505
0.0,198505
0.0,198505
5.0,198505
0.0,198505
1.0,198505
3.0,198505
5.0,198505
3.0,198505
5.0,198505
0.0,198505
5.0,198505
3.0,198505
3.0,198505
20.0,198505
3.0,198505
0.0,198505
5.0,198505
-3.0,198505
5.0,198505
1.0,198505
2.0,198505
1.0,198505
4.0,198505
20.0,198505
0.0,198505
0.0,198505
1.0,198505
3.0,198505
3.0,198505
3.0,198505
5.0,198505
1.0,198505
5.0,198505
1.0,198505
13.0,198505
0.0,198505
0.0,198505
5.0,198505
5.0,198505
27.0,198505
0.0,198505
5.0,198505
1.0,198505
3.0,198505
1.0,198505
2.0,198505
10.0,198505
5.0,198505
5.0,198505
0.0,198505
10.0,198505
2.0,198505
0.0,198505
10.0,198505
2.0,198505
5.0,198505
-5.0,198505
5.0,198505
5.0,198505
0.0,198505
-10.0,198505
5.0,198505
5.0,198505
3.0,198505
0.0,198505
15.0,198505
4.0,198505
15.0,198505
0.0,198505
10.0,198505
1.0,198505
3.0,198505
7.0,198505
4.0,198505
1.0,198505
-5.0,198505
0.0,198505
2.0,198505
5.0,198505
4.0,198505
0.0,198505
20.0,198505
4.0,198505
5.0,198505
0.0,198505
5.0,198505
3.0,198505
3.0,198505
1.0,198505
1.0,198505
3.0,198505
0.0,198505
7.0,198505
0.0,198505
0.0,198505
15.0,198505
3.0,198505
11.0,198505
3.0,198505
3.0,198505
6.0,198505
6.0,198505
5.0,198505
3.0,198505
10.0,198505
3.0,198505
10.0,198505
5.0,198505
3.0,198505
15.0,198505
5.0,198505
0.0,198505
1.0,198505
5.0,198505
30.0,198505
4.0,198505
10.0,198505
12.0,198505
0.0,198505
5.0,198505
10.0,198505
0.0,198505
2.0,198505
1.0,198505
5.0,198505
5.0,198505
0.0,198505
1.0,198505
-4.0,198505
3.0,198505
2.0,198505
-10.0,198505
3.0,198505
0.0,198505
5.0,198505
3.0,198505
50.0,198505
7.0,198505
15.0,198505
0.0,198505
0.0,198505
5.0,198505
5.0,198505
3.0,198505
5.0,198505
3.0,198505
4.0,198505
0.0,198505
1.0,198505
1.0,198505
5.0,198505
2.0,198505
3.0,198505
0.0,198505
11.0,198505
4.0,198505
10.0,198505
1.0,198505
3.0,198505
3.0,198505
7.0,198505
13.0,198505
5.0,198505
10.0,198505
5.0,198505
7.0,198505
1.0,198505
3.0,198505
0.0,198505
5.0,198505
0.0,198505
10.0,198505
2.0,198505
5.0,198505
6.0,198505
10.0,198505
0.0,198505
-30.0,198505
2.0,198505
0.0,198505
5.0,198505
20.0,198505
2.0,198505
5.0,198505
8.0,198505
0.0,198505
5.0,198505
1.0,198505
5.0,198505
3.0,198505
0.0,198505
50.0,198505
0.0,198505
0.0,198505
3.0,198505
4.0,198505
5.0,198505
3.0,198505
5.0,198505
9.0,198505
0.0,198505
3.0,198505
10.0,198505
8.0,198505
4.0,198505
5.0,198505
1.0,198505
-5.0,198505
9.0,198505
0.0,198505
3.0,198505
0.0,198505
2.0,198505
3.0,198505
5.0,198505
1.0,198505
3.0,198505
3.0,198505
1.0,198505
2.0,198505
5.0,198505
7.0,198505
3.0,198505
3.0,198505
1.0,198505
0.0,198505
7.0,198505
10.0,198505
3.0,198505
2.0,198505
4.0,198505
1.0,198505
0.0,198505
7.0,198505
3.0,198505
-11.0,198505
0.0,198505
4.0,198505
5.0,198505
2.0,198505
5.0,198505
5.0,198505
7.0,198505
5.0,198505
5.0,198505
5.0,198505
1.0,198505
7.0,198505
1.0,198505
2.0,198505
20.0,198505
3.0,198505
5.0,198505
10.0,198505
5.0,198505
1.0,198505
3.0,198505
5.0,198505
0.0,198505
1.0,198505
5.0,198505
2.0,198505
0.0,198505
3.0,198505
1.0,198505
10.0,198505
10.0,198505
0.0,198505
0.0,198505
3.0,198505
2.0,198505
5.0,198505
10.0,198505
3.0,198505
5.0,198505
-5.0,198505
7.0,198505
1.0,198505
0.0,198505
5.0,198505
0.0,198505
1.0,198505
27.0,198505
3.0,198505
0.0,198505
10.0,198505
20.0,198505
30.0,198505
10.0,198505
2.0,198505
0.0,198505
4.0,198505
4.0,198505
-10.0,198505
3.0,198505
5.0,198505
5.0,198505
1.0,198505
5.0,198505
0.0,198505
5.0,198505
7.0,198505
1.0,198505
3.0,198505
50.0,198505
3.0,198505
10.0,198505
0.0,198505
10.0,198505
0.0,198505
0.0,198505
1.0,198505
0.0,198505
0.0,198505
20.0,198505
10.0,198505
0.0,198505
15.0,198505
0.0,198505
10.0,198505
0.0,198505
5.0,198505
2.0,198505
-10.0,198505
4.0,198505
25.0,198505
7.0,198505
5.0,198505
0.0,198505
7.0,198505
10.0,198505
3.0,198505
5.0,198505
5.0,198505
3.0,198505
2.0,198505
6.0,198505
0.0,198505
0.0,198505
0.0,198505
0.0,198505
2.0,198505
-1.0,198505
5.0,198505
8.0,198505
2.0,198505
5.0,198505
5.0,198505
13.0,198505
5.0,198505
3.0,198505
5.0,198505
0.0,198505
4.0,198505
0.0,198505
-3.0,198505
13.0,198505
3.0,198505
0.0,198505
0.0,198505
4.0,198505
1.0,198505
3.0,198505
8.0,198505
7.0,198505
5.0,198505
10.0,198505
4.0,198505
1.0,198505
4.0,198505
5.0,198505
5.0,198505
5.0,198505
7.0,198505
3.0,198505
3.0,198505
5.0,198505
1.0,198505
4.0,198505
0.0,198505
3.0,198505
2.0,198505
1.0,198505
0.0,198505
5.0,198505
1.0,198505
5.0,198505
5.0,198505
5.0,198505
5.0,198505
5.0,198505
4.0,198505
10.0,198505
3.0,198505
2.0,198505
3.0,198505
3.0,198505
7.0,198505
1.0,198505
0.0,198505
17.0,198505
5.0,198505
1.0,198505
5.0,198505
4.0,198505
7.0,198505
0.0,198505
5.0,198505
0.0,198505
1.0,198505
4.0,198505
25.0,198505
0.0,198505
7.0,198505
3.0,198505
2.0,198505
1.0,198505
1.0,198505
5.0,198505
0.0,198505
7.0,198505
2.0,198505
13.0,198505
20.0,198505
3.0,198505
5.0,198505
0.0,198505
6.0,198505
5.0,198505
-3.0,198505
4.0,198505
0.0,198505
1.0,198505
0.0,198505
4.0,198505
4.0,198505
4.0,198505
1.0,198505
0.0,198505
2.0,198505
3.0,198505
1.0,198505
10.0,198505
0.0,198505
5.0,198505
0.0,198505
0.0,198505
7.0,198505
5.0,198505
7.0,198505
5.0,198505
0.0,198505
4.0,198505
2.0,198505
3.0,198505
3.0,198505
5.0,198505
50.0,198505
0.0,198505
3.0,198505
2.0,198505
3.0,198505
0.0,198505
3.0,198505
3.0,198505
1.0,198505
4.0,198505
3.0,198505
9.0,198505
5.0,198505
1.0,198505
5.0,198505
5.0,198505
3.0,198505
5.0,198505
20.0,198505
3.0,198505
3.0,198505
0.0,198505
5.0,198505
0.0,198505
3.0,198505
6.0,198505
5.0,198505
25.0,198505
3.0,198505
3.0,198505
20.0,198505
5.0,198505
3.0,198505
5.0,198505
5.0,198505
0.0,198505
15.0,198505
20.0,198505
3.0,198505
2.0,198505
0.0,198505
2.0,198505
13.0,198505
2.0,198505
3.0,198505
6.0,198505
1.0,198505
5.0,198505
5.0,198505
3.0,198505
5.0,198505
-13.0,198505
5.0,198505
3.0,198505
3.0,198505
3.0,198505
0.0,198505
5.0,198505
5.0,198505
3.0,198505
1.0,198505
0.0,198505
1.0,198505
0.0,198505
0.0,198505
4.0,198505
1.0,198505
7.0,198505
2.0,198505
3.0,198505
10.0,198505
0.0,198505
2.0,198505
15.0,198505
3.0,198505
3.0,198505
7.0,198505
3.0,198505
1.0,198505
3.0,198505
3.0,198505
3.0,198505
10.0,198505
3.0,198505
10.0,198505
5.0,198505
50.0,198505
3.0,198505
2.0,198505
-20.0,198505
2.0,198505
0.0,198505
0.0,198505
5.0,198505
5.0,198505
0.0,198505
4.0,198505
5.0,198505
5.0,198505
3.0,198505
0.0,198505
5.0,198505
5.0,198505
2.0,198505
0.0,198505
10.0,198505
0.0,198505
1.0,198505
5.0,198505
6.0,198505
5.0,198505
20.0,198505
5.0,198505
1.0,198505
5.0,198505
6.0,198505
3.0,198505
20.0,198505
0.0,198505
6.0,198505
5.0,198505
-1.0,198505
1.0,198505
5.0,198505
12.0,198505
0.0,198505
5.0,198505
0.0,198505
1.0,198505
50.0,198505
3.0,198505
3.0,198505
5.0,198505
5.0,198505
3.0,198505
0.0,198505
0.0,198505
0.0,198505
5.0,198505
0.0,198505
1.0,198505
10.0,198505
5.0,198505
3.0,198505
0.0,198505
10.0,198505
0.0,198505
5.0,198505
5.0,198505
3.0,198505
5.0,198505
0.0,198505
2.0,198505
7.0,198505
0.0,198505
3.0,198505
4.0,198505
0.0,198505
3.0,198505
5.0,198505
-50.0,198505
5.0,198505
5.0,198505
3.0,198505
3.0,198505
5.0,198505
3.0,198505
2.0,198505
5.0,198505
9.0,198505
0.0,198505
1.0,198505
0.0,198506
0.0,198506
4.0,198506
2.0,198506
8.0,198506
0.0,198506
7.0,198506
0.0,198506
10.0,198506
0.0,198506
3.0,198506
1.0,198506
5.0,198506
5.0,198506
3.0,198506
9.0,198506
6.0,198506
4.0,198506
-10.0,198506
15.0,198506
3.0,198506
10.0,198506
5.0,198506
5.0,198506
3.0,198506
10.0,198506
3.0,198506
6.0,198506
5.0,198506
6.0,198506
1.0,198506
3.0,198506
5.0,198506
0.0,198506
3.0,198506
1.0,198506
0.0,198506
7.0,198506
1.0,198506
20.0,198506
12.0,198506
0.0,198506
15.0,198506
0.0,198506
5.0,198506
20.0,198506
15.0,198506
5.0,198506
3.0,198506
5.0,198506
1.0,198506
5.0,198506
0.0,198506
0.0,198506
9.0,198506
0.0,198506
0.0,198506
5.0,198506
10.0,198506
3.0,198506
5.0,198506
7.0,198506
0.0,198506
6.0,198506
25.0,198506
1.0,198506
2.0,198506
0.0,198506
3.0,198506
1.0,198506
3.0,198506
13.0,198506
5.0,198506
0.0,198506
3.0,198506
-3.0,198506
0.0,198506
5.0,198506
-7.0,198506
5.0,198506
5.0,198506
0.0,198506
0.0,198506
5.0,198506
0.0,198506
10.0,198506
3.0,198506
5.0,198506
20.0,198506
2.0,198506
5.0,198506
0.0,198506
7.0,198506
9.0,198506
5.0,198506
5.0,198506
2.0,198506
17.0,198506
20.0,198506
5.0,198506
10.0,198506
3.0,198506
3.0,198506
4.0,198506
3.0,198506
3.0,198506
5.0,198506
5.0,198506
0.0,198506
0.0,198506
4.0,198506
4.0,198506
0.0,198506
10.0,198506
3.0,198506
0.0,198506
4.0,198506
6.0,198506
15.0,198506
7.0,198506
3.0,198506
5.0,198506
1.0,198506
0.0,198506
2.0,198506
7.0,198506
0.0,198506
3.0,198506
10.0,198506
-2.0,198506
5.0,198506
10.0,198506
1.0,198506
0.0,198506
2.0,198506
4.0,198506
0.0,198506
11.0,198506
0.0,198506
10.0,198506
5.0,198506
15.0,198506
5.0,198506
4.0,198506
7.0,198506
3.0,198506
7.0,198506
0.0,198506
0.0,198506
10.0,198506
5.0,198506
4.0,198506
0.0,198506
5.0,198506
5.0,198506
3.0,198506
10.0,198506
10.0,198506
4.0,198506
5.0,198506
3.0,198506
0.0,198506
14.0,198506
5.0,198506
5.0,198506
5.0,198506
5.0,198506
7.0,198506
10.0,198506
6.0,198506
10.0,198506
0.0,198506
1.0,198506
1.0,198506
1.0,198506
3.0,198506
10.0,198506
0.0,198506
7.0,198506
8.0,198506
10.0,198506
0.0,198506
5.0,198506
5.0,198506
0.0,198506
0.0,198506
2.0,198506
-6.0,198506
5.0,198506
4.0,198506
4.0,198506
0.0,198506
5.0,198506
5.0,198506
10.0,198506
5.0,198506
7.0,198506
5.0,198506
0.0,198506
1.0,198506
1.0,198506
5.0,198506
1.0,198506
10.0,198506
2.0,198506
35.0,198506
-3.0,198506
5.0,198506
5.0,198506
5.0,198506
5.0,198506
3.0,198506
0.0,198506
7.0,198506
4.0,198506
50.0,198506
0.0,198506
3.0,198506
0.0,198506
0.0,198506
4.0,198506
3.0,198506
5.0,198506
0.0,198506
2.0,198506
20.0,198506
30.0,198506
2.0,198506
0.0,198506
4.0,198506
5.0,198506
0.0,198506
15.0,198506
0.0,198506
1.0,198506
5.0,198506
0.0,198506
3.0,198506
2.0,198506
5.0,198506
5.0,198506
6.0,198506
30.0,198506
0.0,198506
0.0,198506
2.0,198506
3.0,198506
-1.0,198506
4.0,198506
1.0,198506
10.0,198506
4.0,198506
5.0,198506
1.0,198506
0.0,198506
3.0,198506
6.0,198506
